conv_parameters,occurrences,models
1 144 14 14 144 9 9 4 4 4 4 1 1 1 1 144 0 0,4,mixnet_xl
1 576 1 1 96 1 1 0 0 0 0 1 1 1 1 1 0 1,4,mixnet_xl
1 96 1 1 576 1 1 0 0 0 0 1 1 1 1 1 0 1,4,mixnet_xl
1 768 18 18 768 5 5 2 2 2 2 1 1 1 1 768 0 0,4,efficientnet_b3_gn
1 2688 1 1 1000 1 1 0 0 0 0 1 1 1 1 1 0 1,4,dpn98 dpn107 dpn131 dpn92
1 512 6 6 2048 1 1 0 0 0 0 1 1 1 1 1 0 0,4,resnetrs101 resnet14t
1 576 18 18 576 3 3 1 1 1 1 1 1 1 1 72 0 0,4,efficientnet_b3_g8_gn
1 768 18 18 768 5 5 2 2 2 2 1 1 1 1 96 0 0,4,efficientnet_b3_g8_gn
1 96 120 120 96 3 3 1 1 1 1 2 2 1 1 96 0 0,4,efficientnet_cc_b1_8e efficientnet_b1 efficientnet_lite1
1 256 7 7 256 7 7 3 3 3 3 1 1 1 1 256 0 1,4,convnext_zepto_rms_ols convnext_zepto_rms
1 96 120 120 24 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_em tf_efficientnet_em
1 240 4 64 481 1 1 0 0 0 0 1 1 1 1 1 0 1,4,mobilevitv2_125
1 512 65 65 256 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fcn_resnet101 deeplabv3_resnet50 fcn_resnet50 deeplabv3_resnet101
1 512 65 65 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fcn_resnet101 deeplabv3_resnet50 fcn_resnet50 deeplabv3_resnet101
1 192 14 14 384 2 2 0 0 0 0 2 2 1 1 1 0 1,4,visformer_tiny convnext_femto convnext_femto_ols convnextv2_femto
1 83 1 1 64 1 1 0 0 0 0 1 1 1 1 1 0 1,4,tresnet_xl
1 144 60 60 144 5 5 2 2 2 2 2 2 1 1 144 0 0,4,efficientnet_cc_b1_8e efficientnet_b1 efficientnet_lite1
1 240 30 30 240 3 3 1 1 1 1 2 2 1 1 240 0 0,4,efficientnet_cc_b1_8e efficientnet_b1 efficientnet_lite1
1 76 1 1 64 1 1 0 0 0 0 1 1 1 1 1 0 1,4,tresnet_l
1 64 1 1 76 1 1 0 0 0 0 1 1 1 1 1 0 1,4,tresnet_l
1 24 150 150 144 1 1 0 0 0 0 1 1 1 1 1 0 0,4,tf_efficientnet_b3 efficientnet_b3 efficientnet_lite3 tf_efficientnet_lite3
1 144 75 75 32 1 1 0 0 0 0 1 1 1 1 1 0 0,4,tf_efficientnet_b3 efficientnet_b3 efficientnet_lite3 tf_efficientnet_lite3
1 192 38 38 48 1 1 0 0 0 0 1 1 1 1 1 0 0,4,tf_efficientnet_b3 efficientnet_b3 efficientnet_lite3 tf_efficientnet_lite3
1 144 6 6 864 1 1 0 0 0 0 1 1 1 1 1 0 0,4,tinynet_b
1 6 1 1 72 1 1 0 0 0 0 1 1 1 1 1 0 1,4,semnasnet_050 semnasnet_075 semnasnet_100
1 40 56 56 120 1 1 0 0 0 0 1 1 1 1 1 0 0,4,mixnet_xxl
1 120 56 56 40 1 1 0 0 0 0 1 1 1 1 1 0 0,4,mixnet_xxl
1 2304 9 9 384 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_b3 efficientnet_b3_g8_gn efficientnet_x_b3 efficientnet_b3_gn
1 384 9 9 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_b3 efficientnet_b3_g8_gn efficientnet_x_b3 efficientnet_b3_gn
1 288 28 28 288 5 5 2 2 2 2 1 1 1 1 288 0 0,4,mixnet_xxl
1 288 14 14 288 7 7 3 3 3 3 1 1 1 1 288 0 0,4,mixnet_xxl
1 512 32 32 512 1 1 0 0 0 0 1 1 1 1 1 0 0,4,cspresnext50 mobilevitv2_200 cspresnet50w cs3sedarknet_xdw
1 288 14 14 288 9 9 4 4 4 4 1 1 1 1 288 0 0,4,mixnet_xxl
1 216 14 14 216 5 5 2 2 2 2 1 1 1 1 216 0 0,4,mixnet_xxl
1 216 14 14 216 7 7 3 3 3 3 1 1 1 1 216 0 0,4,mixnet_xxl
1 384 9 9 2304 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_b3 efficientnet_b3_g8_gn efficientnet_x_b3 efficientnet_b3_gn
1 96 56 56 96 5 5 2 2 2 2 2 2 1 1 96 0 0,4,fbnetv3_d semnasnet_140 mnasnet1_3 mnasnet_140
1 96 1 1 8 1 1 0 0 0 0 1 1 1 1 1 0 1,4,fbnetv3_d semnasnet_075 semnasnet_140
1 8 1 1 96 1 1 0 0 0 0 1 1 1 1 1 0 1,4,fbnetv3_d semnasnet_075 semnasnet_140
1 3 384 384 384 16 16 0 0 0 0 16 16 1 1 1 0 1,4,vit_small_patch16_384 cait_s24_384 deit3_small_patch16_384 cait_s36_384
1 192 28 28 544 1 1 0 0 0 0 1 1 1 1 1 0 0,4,dpn92
1 512 112 112 128 1 1 0 0 0 0 1 1 1 1 1 0 0,4,resnet50x64_clip_gap resnet50x64_clip
1 64 40 40 256 1 1 0 0 0 0 1 1 1 1 1 0 0,4,resnetrs50
1 704 7 7 1024 1 1 0 0 0 0 1 1 1 1 1 0 0,4,dpn68 dpn48b dpn68b shufflenet_v2_x1_5
1 48 28 28 384 1 1 0 0 0 0 1 1 1 1 1 0 0,4,mobilenet_edgetpu_100 tf_efficientnet_es efficientnet_es efficientnet_es_pruned
1 256 60 60 32 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_em tf_efficientnet_em
1 96 96 96 192 3 3 1 1 1 1 2 2 1 1 1 0 0,4,xcit_tiny_12_p8_384 xcit_small_12_p16_384 xcit_small_24_p16_384 xcit_tiny_24_p8_384
1 24 130 130 72 1 1 0 0 0 0 1 1 1 1 1 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 768 4 64 384 1 1 0 0 0 0 1 1 1 1 1 0 1,4,mobilevitv2_200
1 32 149 149 32 3 3 0 0 0 0 1 1 1 1 1 0 0,4,inception_resnet_v2 inception_v3 inception_v4
1 32 147 147 64 3 3 1 1 1 1 1 1 1 1 1 0 0,4,inception_resnet_v2 inception_v3 inception_v4
1 720 9 9 208 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_b2 efficientnet_lite2 tf_efficientnet_b2 tf_efficientnet_lite2
1 288 7 7 864 1 1 0 0 0 0 1 1 1 1 1 0 1,4,efficientformerv2_s2
1 256 14 14 512 2 2 0 0 0 0 2 2 1 1 1 0 1,4,convnext_pico convnextv2_pico convnext_pico_ols twins_svt_small
1 2048 24 24 2048 3 3 1 1 1 1 1 1 1 1 2048 0 1,4,davit_huge_fl
1 192 56 56 192 3 3 1 1 1 1 1 1 1 1 192 0 1,4,davit_large
1 8 112 112 16 1 1 0 0 0 0 1 1 1 1 1 0 0,4,repghostnet_100 lcnet_050 lcnet_035 repghostnet_111
1 48 112 112 192 3 3 1 1 1 1 1 1 1 1 1 0 0,4,efficientnet_h_b5
1 192 112 112 48 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_h_b5
1 80 56 56 320 5 5 2 2 2 2 1 1 1 1 1 0 0,4,efficientnet_h_b5
1 320 56 56 80 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_h_b5
1 192 7 7 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,4,tf_efficientnet_es efficientnet_es efficientnet_es_pruned mobilenet_edgetpu_v2_s
1 1024 7 7 2048 3 3 1 1 1 1 1 1 1 1 64 0 0,4,legacy_senet154 senet154
1 192 8 8 1536 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_em tf_efficientnet_em
1 1536 8 8 192 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_em tf_efficientnet_em
1 32 56 56 256 3 3 1 1 1 1 2 2 1 1 1 0 0,4,mobilenet_edgetpu_100 mobilenet_edgetpu_v2_xs efficientnet_es efficientnet_es_pruned
1 288 7 7 1152 1 1 0 0 0 0 1 1 1 1 1 0 1,4,efficientformerv2_s2
1 1152 7 7 288 1 1 0 0 0 0 1 1 1 1 1 0 1,4,efficientformerv2_s2
1 912 14 14 304 1 1 0 0 0 0 1 1 1 1 1 0 0,4,selecsls84
1 72 1 1 6 1 1 0 0 0 0 1 1 1 1 1 0 1,4,semnasnet_050 semnasnet_075 semnasnet_100
1 576 7 7 160 1 1 0 0 0 0 1 1 1 1 1 0 0,4,mobilenet_v2 mnasnet_050 mnasnet0_5 mobilenetv2_100
1 240 7 7 1280 1 1 0 0 0 0 1 1 1 1 1 0 0,4,mobilenetv2_075 semnasnet_075 mnasnet_075 mnasnet0_75
1 192 36 36 48 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_b3 efficientnet_b3_g8_gn efficientnet_x_b3 efficientnet_b3_gn
1 288 36 36 288 3 3 1 1 1 1 2 2 1 1 288 0 0,4,efficientnet_b2 efficientnet_b3 efficientnet_x_b3 efficientnet_b3_gn
1 288 18 18 96 1 1 0 0 0 0 1 1 1 1 1 0 0,4,efficientnet_b3 efficientnet_b3_g8_gn efficientnet_x_b3 efficientnet_b3_gn
1 216 14 14 216 9 9 4 4 4 4 1 1 1 1 216 0 0,4,mixnet_xxl
1 2816 14 14 512 1 1 0 0 0 0 1 1 1 1 1 0 0,4,dla102 dla102x dla102x2 hgnetv2_b6
1 512 56 56 512 3 3 1 1 1 1 2 2 1 1 64 0 0,4,dla102x2 seresnext101_64x4d resnext101_64x4d
1 1024 28 28 1024 3 3 1 1 1 1 2 2 1 1 64 0 0,4,dla102x2 seresnext101_64x4d resnext101_64x4d
1 56 30 30 168 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fbnetv3_g
1 168 30 30 168 5 5 2 2 2 2 1 1 1 1 168 0 0,4,fbnetv3_g
1 168 1 1 16 1 1 0 0 0 0 1 1 1 1 1 0 1,4,fbnetv3_g
1 16 1 1 168 1 1 0 0 0 0 1 1 1 1 1 0 1,4,fbnetv3_g
1 128 20 20 512 1 1 0 0 0 0 1 1 1 1 1 0 0,4,resnetrs50
1 1024 7 7 256 1 1 0 0 0 0 1 1 1 1 1 0 1,4,convnext_zepto_rms_ols convnext_zepto_rms
1 128 17 17 128 1 7 3 3 0 0 1 1 1 1 1 0 0,4,inception_v3
1 512 48 48 2048 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 2048 48 48 512 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 2048 12 12 2048 7 7 3 3 3 3 1 1 1 1 2048 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 2048 12 12 2048 9 9 4 4 4 4 1 1 1 1 2048 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 2048 12 12 8192 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 8192 12 12 2048 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 168 30 30 56 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fbnetv3_g
1 104 15 15 312 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fbnetv3_g
1 312 15 15 312 3 3 1 1 1 1 1 1 1 1 312 0 0,4,fbnetv3_g
1 312 15 15 104 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fbnetv3_g
1 40 60 60 80 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fbnetv3_g
1 80 60 60 80 5 5 2 2 2 2 1 1 1 1 80 0 0,4,fbnetv3_g
1 80 60 60 40 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fbnetv3_g
1 864 14 14 288 1 1 0 0 0 0 1 1 1 1 1 0 0,4,selecsls60b selecsls60
1 864 1 1 144 1 1 0 0 0 0 1 1 1 1 1 0 1,4,mixnet_xxl
1 144 1 1 864 1 1 0 0 0 0 1 1 1 1 1 0 1,4,mixnet_xxl
1 720 7 7 720 7 7 3 3 3 3 1 1 1 1 720 0 0,4,mixnet_xxl
1 3 288 288 40 3 3 1 1 1 1 2 2 1 1 1 0 0,4,resnet50x4_clip_gap efficientnet_b3 efficientnet_x_b3 resnet50x4_clip
1 40 1 1 10 1 1 0 0 0 0 1 1 1 1 1 0 1,4,efficientnet_b3 efficientnet_b3_pruned tf_efficientnet_b3
1 10 1 1 40 1 1 0 0 0 0 1 1 1 1 1 0 1,4,efficientnet_b3 efficientnet_b3_pruned tf_efficientnet_b3
1 3 520 520 64 7 7 3 3 3 3 2 2 1 1 1 0 0,4,fcn_resnet101 deeplabv3_resnet50 fcn_resnet50 deeplabv3_resnet101
1 576 7 7 128 1 1 0 0 0 0 1 1 1 1 1 0 0,4,mobilenetv4_conv_small densenetblur121d densenet121
1 384 12 12 64 1 1 0 0 0 0 1 1 1 1 1 0 0,4,tinynet_c tinynet_b
1 64 130 130 64 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fcn_resnet101 deeplabv3_resnet50 fcn_resnet50 deeplabv3_resnet101
1 256 130 130 128 1 1 0 0 0 0 1 1 1 1 1 0 0,4,fcn_resnet101 deeplabv3_resnet50 fcn_resnet50 deeplabv3_resnet101
1 96 112 112 96 3 3 1 1 1 1 2 2 1 1 6 0 0,4,efficientnet_b0_g16_evos regnetz_b16_evos regnetz_b16 haloregnetz_b
1 128 130 130 128 3 3 1 1 1 1 2 2 1 1 1 0 0,4,fcn_resnet101 deeplabv3_resnet50 fcn_resnet50 deeplabv3_resnet101
1 256 130 130 512 1 1 0 0 0 0 2 2 1 1 1 0 0,4,fcn_resnet101 deeplabv3_resnet50 fcn_resnet50 deeplabv3_resnet101
1 960 33 33 960 5 5 4 4 4 4 1 1 2 2 960 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 960 33 33 160 1 1 0 0 0 0 1 1 1 1 1 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 384 48 48 384 5 5 2 2 2 2 1 1 1 1 384 0 0,4,focalnet_large_fl3 focalnet_large_fl4
1 384 48 48 384 7 7 3 3 3 3 1 1 1 1 384 0 0,4,focalnet_large_fl3 focalnet_large_fl4
1 768 7 7 1539 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_tiny_srf focalnet_small_srf
1 256 96 96 256 5 5 2 2 2 2 1 1 1 1 256 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 256 96 96 256 7 7 3 3 3 3 1 1 1 1 256 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 256 96 96 256 9 9 4 4 4 4 1 1 1 1 256 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 256 96 96 1024 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 1024 96 96 256 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 128 56 56 128 5 5 2 2 2 2 1 1 1 1 128 0 0,4,focalnet_base_lrf focalnet_base_srf
1 256 28 28 256 5 5 2 2 2 2 1 1 1 1 256 0 0,4,focalnet_base_lrf focalnet_base_srf
1 512 48 48 512 5 5 2 2 2 2 1 1 1 1 512 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 512 48 48 512 7 7 3 3 3 3 1 1 1 1 512 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 512 48 48 512 9 9 4 4 4 4 1 1 1 1 512 0 0,4,focalnet_xlarge_fl4 focalnet_xlarge_fl3
1 2048 14 14 2048 3 3 1 1 1 1 2 2 1 1 64 0 0,4,dla102x2 seresnext101_64x4d resnext101_64x4d
1 768 28 28 256 1 1 0 0 0 0 1 1 1 1 1 0 0,4,dla169 dla102 dla102x dla102x2
1 1152 28 28 256 1 1 0 0 0 0 1 1 1 1 1 0 0,4,dla169 dla102 dla102x dla102x2
1 120 65 65 40 1 1 0 0 0 0 1 1 1 1 1 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 80 33 33 184 1 1 0 0 0 0 1 1 1 1 1 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 184 33 33 184 3 3 1 1 1 1 1 1 1 1 184 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 184 33 33 80 1 1 0 0 0 0 1 1 1 1 1 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 112 33 33 672 1 1 0 0 0 0 1 1 1 1 1 0 0,4,lraspp_mobilenet_v3_large deeplabv3_mobilenet_v3_large
1 32 56 56 32 7 7 3 3 3 3 1 1 1 1 32 0 1,4,convnext_zepto_rms_ols convnext_zepto_rms
1 64 28 28 64 7 7 3 3 3 3 1 1 1 1 64 0 1,4,convnext_zepto_rms_ols convnext_zepto_rms
1 768 17 17 128 1 1 0 0 0 0 1 1 1 1 1 0 0,4,inception_v3
1 720 7 7 720 9 9 4 4 4 4 1 1 1 1 720 0 0,4,mixnet_xxl
1 704 28 28 2816 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_huge_fl4 focalnet_huge_fl3
1 2816 28 28 704 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_huge_fl4 focalnet_huge_fl3
1 192 72 72 192 3 3 1 1 1 1 1 1 1 1 192 0 0,4,efficientnet_b3 efficientnet_b3_gn
1 384 48 48 384 3 3 1 1 1 1 1 1 1 1 384 0 0,4,mobilenetv4_conv_large mobilenetv4_hybrid_large focalnet_large_fl4
1 352 56 56 352 3 3 1 1 1 1 1 1 1 1 352 0 0,4,focalnet_huge_fl4 focalnet_huge_fl3
1 352 56 56 352 5 5 2 2 2 2 1 1 1 1 352 0 0,4,focalnet_huge_fl4 focalnet_huge_fl3
1 352 56 56 352 7 7 3 3 3 3 1 1 1 1 352 0 0,4,focalnet_huge_fl4 focalnet_huge_fl3
1 704 28 28 704 3 3 1 1 1 1 1 1 1 1 704 0 0,4,focalnet_huge_fl4 focalnet_huge_fl3
1 704 28 28 704 5 5 2 2 2 2 1 1 1 1 704 0 0,4,focalnet_huge_fl4 focalnet_huge_fl3
1 704 28 28 704 7 7 3 3 3 3 1 1 1 1 704 0 0,4,focalnet_huge_fl4 focalnet_huge_fl3
1 384 48 48 384 9 9 4 4 4 4 1 1 1 1 384 0 0,4,focalnet_large_fl3 focalnet_large_fl4
1 64 72 72 64 3 3 1 1 1 1 1 1 1 1 1 0 0,4,resnetrs350
1 512 9 9 2048 1 1 0 0 0 0 1 1 1 1 1 0 0,4,resnetrs350
1 864 1 1 72 1 1 0 0 0 0 1 1 1 1 1 0 1,4,rexnet_200 rexnetr_150 rexnetr_200 rexnetr_100
1 72 1 1 864 1 1 0 0 0 0 1 1 1 1 1 0 1,4,rexnet_200 rexnetr_150 rexnetr_200 rexnetr_100
1 96 56 56 196 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_small_lrf focalnet_tiny_lrf
1 1536 12 12 1536 5 5 2 2 2 2 1 1 1 1 1536 0 0,4,focalnet_large_fl3 focalnet_large_fl4
1 1536 12 12 1536 7 7 3 3 3 3 1 1 1 1 1536 0 0,4,focalnet_large_fl3 focalnet_large_fl4
1 1536 12 12 1536 9 9 4 4 4 4 1 1 1 1 1536 0 0,4,focalnet_large_fl3 focalnet_large_fl4
1 1536 12 12 6144 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_large_fl3 focalnet_large_fl4
1 192 96 96 192 5 5 2 2 2 2 1 1 1 1 192 0 0,4,focalnet_large_fl3 focalnet_large_fl4
1 2304 14 14 512 1 1 0 0 0 0 1 1 1 1 1 0 0,4,dla60_res2next dla60x dla60 dla60_res2net
1 2816 7 7 11264 1 1 0 0 0 0 1 1 1 1 1 0 1,4,focalnet_huge_fl4 focalnet_huge_fl3
1 144 1 1 72 1 1 0 0 0 0 1 1 1 1 1 0 1,3,nf_regnet_b5
1 72 1 1 144 1 1 0 0 0 0 1 1 1 1 1 0 1,3,nf_regnet_b5
1 120 14 14 120 3 3 1 1 1 1 2 2 1 1 120 0 1,3,efficientformerv2_s1
1 80 10 10 480 1 1 0 0 0 0 1 1 1 1 1 0 0,3,ssdlite320_mobilenet_v3_large
1 512 19 19 512 3 3 1 1 1 1 1 1 1 1 1 0 1,3,ssd300_vgg16
1 64 13 13 256 1 1 0 0 0 0 1 1 1 1 1 0 1,3,squeezenet1_1 squeezenet1_0
1 64 13 13 256 3 3 1 1 1 1 1 1 1 1 1 0 1,3,squeezenet1_1 squeezenet1_0
1 1152 7 7 1152 5 5 2 2 2 2 1 1 1 1 144 0 0,3,efficientnet_b0_g8_gn
1 3 224 224 16 3 3 1 1 1 1 2 2 1 1 1 0 1,3,efficientformerv2_s0 efficientformerv2_s2 efficientformerv2_s1
1 16 112 112 32 3 3 1 1 1 1 2 2 1 1 1 0 1,3,efficientformerv2_s0 efficientformerv2_s2 efficientformerv2_s1
1 64 28 28 64 3 3 1 1 1 1 1 1 1 1 2 0 0,3,nextvit_large nextvit_small nextvit_base
1 512 28 28 256 1 1 0 0 0 0 1 1 1 1 1 0 1,3,nextvit_large nextvit_small nextvit_base
1 256 14 14 384 1 1 0 0 0 0 1 1 1 1 1 0 0,3,nextvit_large nextvit_small nextvit_base
1 512 7 7 768 1 1 0 0 0 0 1 1 1 1 1 0 0,3,nextvit_large nextvit_small nextvit_base
1 1792 7 7 448 1 1 0 0 0 0 1 1 1 1 1 0 1,3,efficientformer_l1
1 672 15 15 672 5 5 2 2 2 2 2 2 1 1 672 0 0,3,efficientnet_b1 efficientnet_lite1
1 64 112 112 32 3 3 1 1 1 1 1 1 1 1 1 0 0,3,nextvit_large nextvit_small nextvit_base
1 1152 7 7 1152 5 5 2 2 2 2 1 1 1 1 72 0 0,3,efficientnet_b0_g16_evos
1 42 8 8 42 3 3 1 1 1 1 1 1 1 1 42 0 1,3,edgenext_xx_small
1 48 56 56 96 3 3 1 1 1 1 2 2 1 1 1 0 1,3,mambaout_femto efficientformer_l1 mambaout_kobe
1 448 7 7 1792 1 1 0 0 0 0 1 1 1 1 1 0 1,3,efficientformer_l1
1 64 7 7 64 1 1 0 0 0 0 1 1 1 1 1 0 1,3,pvt_v2_b2_li
1 320 8 8 1920 1 1 0 0 0 0 1 1 1 1 1 0 0,3,tf_efficientnet_b1 efficientnet_b1
1 1920 8 8 320 1 1 0 0 0 0 1 1 1 1 1 0 0,3,tf_efficientnet_b1 efficientnet_b1
1 512 4 16 1025 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_200
1 512 4 16 512 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_200
1 512 4 16 1024 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_200
1 1024 4 16 512 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_200
1 496 14 14 496 7 7 3 3 3 3 1 1 1 1 496 0 1,3,rdnet_small rdnet_base
1 496 14 14 1984 1 1 0 0 0 0 1 1 1 1 1 0 1,3,rdnet_small rdnet_base
1 504 14 14 504 7 7 3 3 3 3 1 1 1 1 504 0 1,3,rdnet_small
1 504 14 14 2016 1 1 0 0 0 0 1 1 1 1 1 0 1,3,rdnet_small
1 128 112 112 128 3 3 1 1 1 1 2 2 1 1 2 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 128 56 56 128 3 3 1 1 1 1 1 1 1 1 2 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 128 56 56 192 1 1 0 0 0 0 1 1 1 1 1 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 192 56 56 192 3 3 1 1 1 1 2 2 1 1 3 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 448 4 16 897 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_175
1 448 4 16 448 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_175
1 448 4 16 896 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_175
1 896 4 16 448 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_175
1 2016 14 14 128 1 1 0 0 0 0 1 1 1 1 1 0 1,3,rdnet_small
1 632 14 14 632 7 7 3 3 3 3 1 1 1 1 632 0 1,3,rdnet_small
1 632 14 14 2528 1 1 0 0 0 0 1 1 1 1 1 0 1,3,rdnet_small
1 2528 14 14 128 1 1 0 0 0 0 1 1 1 1 1 0 1,3,rdnet_small
1 376 14 14 376 7 7 3 3 3 3 1 1 1 1 376 0 1,3,rdnet_small
1 376 14 14 1504 1 1 0 0 0 0 1 1 1 1 1 0 1,3,rdnet_small
1 1504 14 14 128 1 1 0 0 0 0 1 1 1 1 1 0 1,3,rdnet_small
1 256 96 96 256 3 3 1 1 1 1 1 1 1 1 256 0 0,3,focalnet_xlarge_fl4 maxvit_tiny_tf_384
1 512 48 48 512 3 3 1 1 1 1 1 1 1 1 512 0 0,3,focalnet_xlarge_fl4 maxvit_tiny_tf_384
1 32 27 27 128 1 1 0 0 0 0 1 1 1 1 1 0 1,3,squeezenet1_1 squeezenet1_0
1 32 27 27 128 3 3 1 1 1 1 1 1 1 1 1 0 1,3,squeezenet1_1 squeezenet1_0
1 384 16 16 1 1 1 0 0 0 0 1 1 1 1 1 0 1,3,gcresnet33ts
1 122 28 28 122 3 3 1 1 1 1 1 1 1 1 122 0 0,3,shufflenet_v2_x2_0
1 488 7 7 488 3 3 1 1 1 1 1 1 1 1 488 0 0,3,shufflenet_v2_x2_0
1 232 7 7 232 3 3 1 1 1 1 1 1 1 1 232 0 0,3,shufflenet_v2_x1_0
1 192 28 28 512 1 1 0 0 0 0 2 2 1 1 1 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 512 14 14 1088 1 1 0 0 0 0 1 1 1 1 1 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 1088 14 14 1088 3 3 1 1 1 1 2 2 1 1 17 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 1088 1 1 128 1 1 0 0 0 0 1 1 1 1 1 0 1,3,regnety_040_sgn regnetv_040 regnety_040
1 128 1 1 1088 1 1 0 0 0 0 1 1 1 1 1 0 1,3,regnety_040_sgn regnetv_040 regnety_040
1 512 14 14 1088 1 1 0 0 0 0 2 2 1 1 1 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 1088 7 7 1088 3 3 1 1 1 1 1 1 1 1 17 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 1088 1 1 272 1 1 0 0 0 0 1 1 1 1 1 0 1,3,regnety_040_sgn regnetv_040 regnety_040
1 272 1 1 1088 1 1 0 0 0 0 1 1 1 1 1 0 1,3,regnety_040_sgn regnetv_040 regnety_040
1 640 4 16 320 1 1 0 0 0 0 1 1 1 1 1 0 1,3,mobilevitv2_125
1 96 8 8 96 3 3 1 1 1 1 1 1 1 1 96 0 0,3,edgenext_small_rw
1 32 64 64 32 3 3 1 1 1 1 1 1 1 1 32 0 1,3,edgenext_x_small
1 192 1 1 32 1 1 0 0 0 0 1 1 1 1 1 0 1,3,regnety_040_sgn regnetv_040 regnety_040
1 32 1 1 192 1 1 0 0 0 0 1 1 1 1 1 0 1,3,regnety_040_sgn regnetv_040 regnety_040
1 512 28 28 512 3 3 1 1 1 1 2 2 1 1 8 0 0,3,regnety_040_sgn regnetv_040 regnety_040
1 512 1 1 48 1 1 0 0 0 0 1 1 1 1 1 0 1,3,regnety_040_sgn regnetv_040 regnety_040
